ID,Latitude,Longitude,Altitude
2783,"-29,6681418000","-50,5895988000","34,670"
2784,"-29,6694130000","-50,5887188000","34,670"
2785,"-29,6600257000","-50,5689663000","34,672"
2786,"-29,6692174000","-50,5913589000","34,673"
2787,"-29,6599279000","-50,5787448000","34,674"
2788,"-29,6688263000","-50,5884254000","34,674"
2789,"-29,6677507000","-50,5887188000","34,674"
2790,"-29,6601235000","-50,5703353000","34,674"
2791,"-29,6601235000","-50,5702375000","34,674"
2792,"-29,6636437000","-50,5831451000","34,675"
2793,"-29,6559188000","-50,5759090000","34,675"
2794,"-29,6599279000","-50,5691619000","34,676"
2795,"-29,6687285000","-50,5914567000","34,676"
2796,"-29,6634482000","-50,5829495000","34,677"
2797,"-29,6536697000","-50,5746378000","34,677"
2798,"-29,6636437000","-50,5836340000","34,677"
2799,"-29,6690219000","-50,5883276000","34,677"
2800,"-29,6673595000","-50,5893055000","34,678"
2801,"-29,6688263000","-50,5911634000","34,678"
2802,"-29,6636437000","-50,5895988000","34,679"
2803,"-29,6648172000","-50,5883276000","34,680"
2804,"-29,6561144000","-50,5755179000","34,680"
2805,"-29,6561144000","-50,5754201000","34,680"
2806,"-29,6523008000","-50,5736600000","34,681"
2807,"-29,6600257000","-50,5686730000","34,681"
2808,"-29,6653061000","-50,5887188000","34,682"
2809,"-29,6651105000","-50,5801138000","34,682"
2810,"-29,6536697000","-50,5750290000","34,683"
2811,"-29,6601235000","-50,5746378000","34,683"
2812,"-29,6599279000","-50,5690641000","34,683"
2813,"-29,6647194000","-50,5920434000","34,686"
2814,"-29,6683374000","-50,5886210000","34,686"
2815,"-29,6548432000","-50,5750290000","34,687"
2816,"-29,6635460000","-50,5902833000","34,687"
2817,"-29,6635460000","-50,5857852000","34,688"
2818,"-29,6607102000","-50,5792337000","34,689"
2819,"-29,6601235000","-50,5735622000","34,689"
2820,"-29,6680440000","-50,5887188000","34,689"
2821,"-29,6631548000","-50,5884254000","34,690"
2822,"-29,6689241000","-50,5883276000","34,690"
2823,"-29,6653061000","-50,5889143000","34,691"
2824,"-29,6653061000","-50,5888166000","34,691"
2825,"-29,6520074000","-50,5737578000","34,691"
2826,"-29,6650127000","-50,5796248000","34,691"
2827,"-29,6634482000","-50,5877409000","34,692"
2828,"-29,6651105000","-50,5800160000","34,693"
2829,"-29,6636437000","-50,5900878000","34,693"
2830,"-29,6674573000","-50,5886210000","34,693"
2831,"-29,6643282000","-50,5874476000","34,694"
2832,"-29,6671640000","-50,5912612000","34,695"
2833,"-29,6638393000","-50,5882298000","34,695"
2834,"-29,6692174000","-50,5884254000","34,695"
2835,"-29,6600257000","-50,5685752000","34,696"
2836,"-29,6600257000","-50,5684774000","34,696"
2837,"-29,6591457000","-50,5675974000","34,697"
2838,"-29,6604169000","-50,5784514000","34,697"
2839,"-29,6627637000","-50,5801138000","34,698"
2840,"-29,6676529000","-50,5894033000","34,699"
2841,"-29,6604169000","-50,5711176000","34,700"
2842,"-29,6650127000","-50,5921412000","34,700"
2843,"-29,6565055000","-50,5767891000","34,700"
2844,"-29,6686307000","-50,5885232000","34,700"
2845,"-29,6658928000","-50,5894033000","34,701"
2846,"-29,6605146000","-50,5707265000","34,701"
2847,"-29,6599279000","-50,5688686000","34,702"
2848,"-29,6545498000","-50,5750290000","34,703"
2849,"-29,6665773000","-50,5895010000","34,703"
2850,"-29,6603191000","-50,5766913000","34,703"
2851,"-29,6636437000","-50,5895010000","34,703"
2852,"-29,6627637000","-50,5854919000","34,704"
2853,"-29,6687285000","-50,5884254000","34,704"
2854,"-29,6583634000","-50,5772780000","34,705"
2855,"-29,6598302000","-50,5776691000","34,707"
2856,"-29,6598302000","-50,5775714000","34,707"
2857,"-29,6612969000","-50,5804071000","34,707"
2858,"-29,6636437000","-50,5893055000","34,708"
2859,"-29,6691197000","-50,5884254000","34,709"
2860,"-29,6635460000","-50,5890121000","34,711"
2861,"-29,6651105000","-50,5884254000","34,711"
2862,"-29,6661861000","-50,5896966000","34,711"
2863,"-29,6599279000","-50,5689663000","34,712"
2864,"-29,6647194000","-50,5800160000","34,714"
2865,"-29,6636437000","-50,5894033000","34,714"
2866,"-29,6634482000","-50,5889143000","34,715"
2867,"-29,6656972000","-50,5810916000","34,715"
2868,"-29,6633504000","-50,5829495000","34,716"
2869,"-29,6638393000","-50,5803093000","34,717"
2870,"-29,6634482000","-50,5878387000","34,718"
2871,"-29,6688263000","-50,5883276000","34,720"
2872,"-29,6636437000","-50,5856875000","34,721"
2873,"-29,6547454000","-50,5750290000","34,721"
2874,"-29,6599279000","-50,5687708000","34,722"
2875,"-29,6559188000","-50,5757135000","34,722"
2876,"-29,6604169000","-50,5743445000","34,722"
2877,"-29,6639371000","-50,5900878000","34,723"
2878,"-29,6567988000","-50,5774736000","34,724"
2879,"-29,6633504000","-50,5847096000","34,725"
2880,"-29,6632526000","-50,5841229000","34,726"
2881,"-29,6598302000","-50,5739533000","34,727"
2882,"-29,6598302000","-50,5738556000","34,727"
2883,"-29,6632526000","-50,5902833000","34,727"
2884,"-29,6599279000","-50,5680863000","34,728"
2885,"-29,6558210000","-50,5763980000","34,729"
2886,"-29,6523985000","-50,5736600000","34,729"
2887,"-29,6678485000","-50,5887188000","34,731"
2888,"-29,6567988000","-50,5769847000","34,732"
2889,"-29,6599279000","-50,5682819000","34,733"
2890,"-29,6594390000","-50,5778647000","34,733"
2891,"-29,6636437000","-50,5863719000","34,733"
2892,"-29,6635460000","-50,5839273000","34,734"
2893,"-29,6559188000","-50,5767891000","34,734"
2894,"-29,6664795000","-50,5895988000","34,734"
2895,"-29,6660883000","-50,5917501000","34,735"
2896,"-29,6682396000","-50,5886210000","34,735"
2897,"-29,6653061000","-50,5893055000","34,736"
2898,"-29,6690219000","-50,5882298000","34,736"
2899,"-29,6591457000","-50,5773758000","34,737"
2900,"-29,6689241000","-50,5882298000","34,737"
2901,"-29,6679462000","-50,5895010000","34,738"
2902,"-29,6564077000","-50,5771802000","34,738"
2903,"-29,6596346000","-50,5732689000","34,738"
2904,"-29,6648172000","-50,5798204000","34,738"
2905,"-29,6648172000","-50,5797226000","34,738"
2906,"-29,6649149000","-50,5796248000","34,738"
2907,"-29,6570922000","-50,5770824000","34,740"
2908,"-29,6546476000","-50,5750290000","34,741"
2909,"-29,6654039000","-50,5909678000","34,742"
2910,"-29,6601235000","-50,5710198000","34,742"
2911,"-29,6693152000","-50,5883276000","34,743"
2912,"-29,6534742000","-50,5743445000","34,744"
2913,"-29,6599279000","-50,5692597000","34,745"
2914,"-29,6684352000","-50,5896966000","34,746"
2915,"-29,6679462000","-50,5887188000","34,748"
2916,"-29,6651105000","-50,5802115000","34,748"
2917,"-29,6687285000","-50,5883276000","34,752"
2918,"-29,6686307000","-50,5884254000","34,752"
2919,"-29,6635460000","-50,5829495000","34,753"
2920,"-29,6553321000","-50,5752245000","34,753"
2921,"-29,6644260000","-50,5802115000","34,753"
2922,"-29,6651105000","-50,5804071000","34,753"
2923,"-29,6600257000","-50,5697486000","34,756"
2924,"-29,6657950000","-50,5894033000","34,757"
2925,"-29,6638393000","-50,5885232000","34,758"
2926,"-29,6599279000","-50,5685752000","34,759"
2927,"-29,6595368000","-50,5734644000","34,759"
2928,"-29,6690219000","-50,5904789000","34,759"
2929,"-29,6685330000","-50,5885232000","34,759"
2930,"-29,6635460000","-50,5848074000","34,760"
2931,"-29,6654039000","-50,5914567000","34,761"
2932,"-29,6557232000","-50,5756157000","34,761"
2933,"-29,6637415000","-50,5803093000","34,761"
2934,"-29,6653061000","-50,5886210000","34,761"
2935,"-29,6595368000","-50,5676951000","34,762"
2936,"-29,6691197000","-50,5883276000","34,762"
2937,"-29,6688263000","-50,5882298000","34,762"
2938,"-29,6599279000","-50,5684774000","34,763"
2939,"-29,6599279000","-50,5683796000","34,763"
2940,"-29,6539631000","-50,5753223000","34,763"
2941,"-29,6539631000","-50,5752245000","34,763"
2942,"-29,6606124000","-50,5704331000","34,763"
2943,"-29,6606124000","-50,5703353000","34,763"
2944,"-29,6598302000","-50,5725844000","34,763"
2945,"-29,6630570000","-50,5884254000","34,764"
2946,"-29,6558210000","-50,5764957000","34,764"
2947,"-29,6633504000","-50,5872520000","34,764"
2948,"-29,6599279000","-50,5686730000","34,765"
2949,"-29,6650127000","-50,5795270000","34,766"
2950,"-29,6603191000","-50,5701398000","34,766"
2951,"-29,6647194000","-50,5799182000","34,766"
2952,"-29,6633504000","-50,5810916000","34,766"
2953,"-29,6692174000","-50,5883276000","34,766"
2954,"-29,6632526000","-50,5844163000","34,767"
2955,"-29,6693152000","-50,5888166000","34,767"
2956,"-29,6646216000","-50,5920434000","34,768"
2957,"-29,6608080000","-50,5766913000","34,769"
2958,"-29,6601235000","-50,5731711000","34,769"
2959,"-29,6669684000","-50,5884254000","34,770"
2960,"-29,6587545000","-50,5772780000","34,771"
2961,"-29,6608080000","-50,5765935000","34,771"
2962,"-29,6690219000","-50,5903811000","34,772"
2963,"-29,6675551000","-50,5920434000","34,773"
2964,"-29,6600257000","-50,5683796000","34,773"
2965,"-29,6651105000","-50,5799182000","34,774"
2966,"-29,6632526000","-50,5884254000","34,774"
2967,"-29,6656972000","-50,5894033000","34,774"
2968,"-29,6690219000","-50,5905767000","34,775"
2969,"-29,6659906000","-50,5918479000","34,776"
2970,"-29,6623725000","-50,5808960000","34,776"
2971,"-29,6558210000","-50,5763002000","34,777"
2972,"-29,6660883000","-50,5893055000","34,777"
2973,"-29,6636437000","-50,5830473000","34,777"
2974,"-29,6639371000","-50,5845140000","34,778"
2975,"-29,6615903000","-50,5798204000","34,778"
2976,"-29,6687285000","-50,5894033000","34,779"
2977,"-29,6661861000","-50,5917501000","34,780"
2978,"-29,6675551000","-50,5886210000","34,780"
2979,"-29,6694130000","-50,5883276000","34,780"
2980,"-29,6600257000","-50,5712154000","34,781"
2981,"-29,6599279000","-50,5715087000","34,781"
2982,"-29,6599279000","-50,5741489000","34,782"
2983,"-29,6549409000","-50,5752245000","34,782"
2984,"-29,6593412000","-50,5675974000","34,782"
2985,"-29,6689241000","-50,5881321000","34,783"
2986,"-29,6596346000","-50,5677929000","34,783"
2987,"-29,6633504000","-50,5885232000","34,784"
2988,"-29,6594390000","-50,5676951000","34,784"
2989,"-29,6599279000","-50,5681841000","34,784"
2990,"-29,6663817000","-50,5863719000","34,785"
2991,"-29,6649149000","-50,5883276000","34,785"
2992,"-29,6695108000","-50,5885232000","34,785"
2993,"-29,6630570000","-50,5810916000","34,785"
2994,"-29,6588523000","-50,5772780000","34,787"
2995,"-29,6527897000","-50,5736600000","34,788"
2996,"-29,6675551000","-50,5894033000","34,788"
2997,"-29,6634482000","-50,5902833000","34,788"
2998,"-29,6633504000","-50,5846118000","34,789"
2999,"-29,6665773000","-50,5886210000","34,789"
3000,"-29,6690219000","-50,5881321000","34,790"
3001,"-29,6540609000","-50,5752245000","34,790"
3002,"-29,6649149000","-50,5795270000","34,790"
3003,"-29,6552343000","-50,5752245000","34,791"
3004,"-29,6603191000","-50,5750290000","34,791"
3005,"-29,6599279000","-50,5776691000","34,792"
3006,"-29,6599279000","-50,5775714000","34,792"
3007,"-29,6556254000","-50,5755179000","34,792"
3008,"-29,6556254000","-50,5754201000","34,792"
3009,"-29,6672618000","-50,5885232000","34,792"
3010,"-29,6608080000","-50,5767891000","34,793"
3011,"-29,6636437000","-50,5803093000","34,794"
3012,"-29,6555276000","-50,5753223000","34,794"
3013,"-29,6573855000","-50,5774736000","34,794"
3014,"-29,6573855000","-50,5773758000","34,794"
3015,"-29,6597324000","-50,5730733000","34,795"
3016,"-29,6548432000","-50,5752245000","34,796"
3017,"-29,6651105000","-50,5818739000","34,796"
3018,"-29,6671640000","-50,5892077000","34,796"
3019,"-29,6686307000","-50,5918479000","34,798"
3020,"-29,6637415000","-50,5865675000","34,798"
3021,"-29,6550387000","-50,5752245000","34,799"
3022,"-29,6670662000","-50,5891099000","34,799"
3023,"-29,6670662000","-50,5890121000","34,799"
3024,"-29,6602213000","-50,5718999000","34,800"
3025,"-29,6631548000","-50,5883276000","34,800"
3026,"-29,6591457000","-50,5674996000","34,800"
3027,"-29,6681418000","-50,5886210000","34,801"
3028,"-29,6634482000","-50,5847096000","34,801"
3029,"-29,6653061000","-50,5922390000","34,802"
3030,"-29,6653061000","-50,5890121000","34,802"
3031,"-29,6687285000","-50,5882298000","34,802"
3032,"-29,6686307000","-50,5883276000","34,802"
3033,"-29,6633504000","-50,5842207000","34,802"
3034,"-29,6688263000","-50,5881321000","34,803"
3035,"-29,6669684000","-50,5889143000","34,804"
3036,"-29,6635460000","-50,5886210000","34,805"
3037,"-29,6551365000","-50,5752245000","34,805"
3038,"-29,6598302000","-50,5679885000","34,806"
3039,"-29,6579723000","-50,5775714000","34,806"
3040,"-29,6690219000","-50,5906745000","34,808"
3041,"-29,6692174000","-50,5896966000","34,808"
3042,"-29,6651105000","-50,5803093000","34,808"
3043,"-29,6559188000","-50,5758112000","34,809"
3044,"-29,6606124000","-50,5702375000","34,809"
3045,"-29,6684352000","-50,5885232000","34,809"
3046,"-29,6629593000","-50,5803093000","34,809"
3047,"-29,6595368000","-50,5677929000","34,810"
3048,"-29,6584612000","-50,5772780000","34,811"
3049,"-29,6664795000","-50,5862742000","34,811"
3050,"-29,6662839000","-50,5864697000","34,812"
3051,"-29,6563099000","-50,5763980000","34,812"
3052,"-29,6562121000","-50,5758112000","34,813"
3053,"-29,6571900000","-50,5770824000","34,814"
3054,"-29,6539631000","-50,5749312000","34,814"
3055,"-29,6632526000","-50,5888166000","34,814"
3056,"-29,6632526000","-50,5887188000","34,814"
3057,"-29,6646216000","-50,5801138000","34,815"
3058,"-29,6668706000","-50,5884254000","34,815"
3059,"-29,6691197000","-50,5882298000","34,815"
3060,"-29,6605146000","-50,5778647000","34,815"
3061,"-29,6651105000","-50,5798204000","34,815"
3062,"-29,6651105000","-50,5797226000","34,815"
3063,"-29,6648172000","-50,5796248000","34,816"
3064,"-29,6588523000","-50,5765935000","34,816"
3065,"-29,6597324000","-50,5678907000","34,816"
3066,"-29,6666751000","-50,5885232000","34,817"
3067,"-29,6631548000","-50,5885232000","34,818"
3068,"-29,6693152000","-50,5882298000","34,818"
3069,"-29,6529853000","-50,5737578000","34,819"
3070,"-29,6636437000","-50,5837318000","34,820"
3071,"-29,6537675000","-50,5747356000","34,820"
3072,"-29,6589501000","-50,5674018000","34,821"
3073,"-29,6633504000","-50,5902833000","34,821"
3074,"-29,6558210000","-50,5751268000","34,821"
3075,"-29,6625681000","-50,5800160000","34,821"
3076,"-29,6590479000","-50,5674018000","34,822"
3077,"-29,6662839000","-50,5892077000","34,823"
3078,"-29,6558210000","-50,5761046000","34,824"
3079,"-29,6676529000","-50,5886210000","34,824"
3080,"-29,6685330000","-50,5884254000","34,825"
3081,"-29,6600257000","-50,5744423000","34,825"
3082,"-29,6668706000","-50,5888166000","34,826"
3083,"-29,6634482000","-50,5841229000","34,826"
3084,"-29,6690219000","-50,5907722000","34,826"
3085,"-29,6562121000","-50,5770824000","34,827"
3086,"-29,6603191000","-50,5789403000","34,828"
3087,"-29,6583634000","-50,5672062000","34,828"
3088,"-29,6689241000","-50,5880343000","34,829"
3089,"-29,6624703000","-50,5800160000","34,831"
3090,"-29,6592434000","-50,5675974000","34,831"
3091,"-29,6625681000","-50,5809938000","34,831"
3092,"-29,6635460000","-50,5861764000","34,832"
3093,"-29,6589501000","-50,5772780000","34,833"
3094,"-29,6635460000","-50,5803093000","34,834"
3095,"-29,6592434000","-50,5769847000","34,834"
3096,"-29,6690219000","-50,5880343000","34,834"
3097,"-29,6692174000","-50,5882298000","34,835"
3098,"-29,6547454000","-50,5752245000","34,836"
3099,"-29,6663817000","-50,5891099000","34,836"
3100,"-29,6533764000","-50,5744423000","34,837"
3101,"-29,6652083000","-50,5922390000","34,837"
3102,"-29,6666751000","-50,5909678000","34,837"
3103,"-29,6598302000","-50,5724866000","34,837"
3104,"-29,6528875000","-50,5738556000","34,838"
3105,"-29,6541587000","-50,5752245000","34,839"
3106,"-29,6598302000","-50,5680863000","34,839"
3107,"-29,6695108000","-50,5884254000","34,840"
3108,"-29,6535720000","-50,5748334000","34,840"
3109,"-29,6665773000","-50,5861764000","34,841"
3110,"-29,6687285000","-50,5881321000","34,844"
3111,"-29,6654039000","-50,5893055000","34,845"
3112,"-29,6649149000","-50,5921412000","34,846"
3113,"-29,6672618000","-50,5893055000","34,847"
3114,"-29,6658928000","-50,5920434000","34,848"
3115,"-29,6526919000","-50,5737578000","34,848"
3116,"-29,6686307000","-50,5882298000","34,849"
3117,"-29,6690219000","-50,5902833000","34,849"
3118,"-29,6666751000","-50,5892077000","34,849"
3119,"-29,6630570000","-50,5883276000","34,849"
3120,"-29,6688263000","-50,5880343000","34,850"
3121,"-29,6590479000","-50,5674996000","34,850"
3122,"-29,6664795000","-50,5888166000","34,850"
3123,"-29,6685330000","-50,5896966000","34,851"
3124,"-29,6691197000","-50,5881321000","34,851"
3125,"-29,6637415000","-50,5855897000","34,851"
3126,"-29,6677507000","-50,5886210000","34,852"
3127,"-29,6558210000","-50,5762024000","34,852"
3128,"-29,6593412000","-50,5676951000","34,853"
3129,"-29,6667728000","-50,5859808000","34,853"
3130,"-29,6570922000","-50,5776691000","34,855"
3131,"-29,6605146000","-50,5744423000","34,857"
3132,"-29,6682396000","-50,5918479000","34,857"
3133,"-29,6647194000","-50,5798204000","34,857"
3134,"-29,6647194000","-50,5797226000","34,857"
3135,"-29,6648172000","-50,5795270000","34,859"
3136,"-29,6683374000","-50,5885232000","34,859"
3137,"-29,6643282000","-50,5802115000","34,860"
3138,"-29,6597324000","-50,5679885000","34,861"
3139,"-29,6653061000","-50,5885232000","34,863"
3140,"-29,6609058000","-50,5801138000","34,863"
3141,"-29,6558210000","-50,5765935000","34,863"
3142,"-29,6685330000","-50,5883276000","34,863"
